,Claim,Source Name,Source URL,Verdict,Review Publication Date,Image URL,Tags
769,"Lula diz que ""trabalhador nasceu para trabalhar""",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/03/30/enganoso-video-lula-critica-lazer-trabalhador.ghtm,Falso,2026-03-30 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcS_F-ILNdGrfgk80lPDzgvcFnGxAZWjBZGfj7xoQDnrOnZLDKs9,"['Luiz Inácio Lula da Silva', 'Trabalhador', 'Trabalho']"
770,Trump manda a secretaria dele rasgar o documento que o presidente Lula mandou pra ele assinar e foi aplaudido de pé pelo seu povo,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/03/30/falso-secretaria-trump-rasga-papel-lula-nancy-pelosi.ghtm,Falso,2026-03-30 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSLDdfgatGsXyyaW7K8TT7XhS5SvyrgueEgCibf7C5L_HkMoPwj,"['Donald Trump', 'Luiz Inácio Lula da Silva', 'Presidente', 'Documento']"
771,Lula aparece em foto apertando a mão de Vorcaro,Aos Fatos,https://www.aosfatos.org/noticias/foto-aperto-maos-lula-vorcaro-montagem/,Falso,2026-03-27 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTvTsm_xwh6WfJLCtBVLSnK_ZGYJKY7nW4H1BodssY-_V11leuH,"['Luiz Inácio Lula da Silva', 'Daniel Vorcaro', 'Fotografia', 'Mão']"
772,"Lula diz que trabalhador tem de trabalhar, não pensar em lazer",Estadão,https://www.estadao.com.br/estadao-verifica/lula-criticou-ideia-trabalhador-e-para-trabalhar/,Falso,2026-03-27 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ72EVIX_DgCxAI93yMArmGvDD8SFaruWFtaz3ILkZkiY0qrDKJ,"['Luiz Inácio Lula da Silva', 'Trabalhador', 'Trabalho', 'Lazer', 'Pensamento']"
773,Lula e Janja foram citados em delação de Vorcaro,Estadão,https://www.estadao.com.br/estadao-verifica/video-ia-delacao-vorcaro-lula-janja-gustavo-gayer/,Falso,2026-03-27 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKXOov7J8r6FhVyjv6DEC2RqhBEG7DTNBa4sDY9oe2zklHj_Hf,"['Daniel Vorcaro', 'Delação premiada', 'Janja Lula da Silva', 'Luiz Inácio Lula da Silva']"
774,"""Exclusivo. Nordeste solta a mão de Lula e abraça Flávio Bolsonaro como solução""",BOL - UOL,https://www.bol.uol.com.br/noticias/2026/03/26/falso-capa-revista-veja-nordeste-solta-lula-abraca-flavio-bolsonaro.ghtm,Falso,2026-03-26 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQYQR8Lkv1v4k2dEBmJl6aQRd8VtNBCkqHf-FXDWMYuxV6loubc,"['Flávio Bolsonaro', 'Luiz Inácio Lula da Silva']"
775,Trump humilha Lula em coletiva de imprensa na Casa Branca,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/03/25/falso-trump-humilhou-lula-casa-branca.ghtm,Falso,2026-03-25 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1Yt_p-1ghRBI-ZXu0b3NwWHP5zYD20ucV585JF1Gnsd2J_zh6,"['Donald Trump', 'Luiz Inácio Lula da Silva', 'Casa Branca', 'Imprensa', 'Coletiva de imprensa']"
777,"Lula disse que, se for reeleito, não deixará que ninguém lave dinheiro no Brasil",Estadão,https://www.estadao.com.br/estadao-verifica/falso-declaracao-lula-fim-lavagem-de-dinheiro/,Falso,2026-03-24 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnoUaWZ_g_9G4zL1dCK2Or7Kq3m4K8bhaignhbThxbEzCHL0lc,"['Luiz Inácio Lula da Silva', 'Dinheiro', 'Brasil', 'Reeleição']"
778,Daniel Vorcaro fez delação premiada e decidiu entregar os ministros do STF (Supremo Tribunal Federal) Alexandre de Moraes e Dias Toffoli e o presidente Lula (PT),Aos Fatos,https://www.aosfatos.org/noticias/video-ia-engana-vorcaro-delatou-moraes-toffoli-lula/,Falso,2026-03-23 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSmDk9_v2fYyXhJa8j72GneomxPdIGlmaLlZZK5r-HbmgZKTSzy,"['Daniel Vorcaro', 'Alexandre de Moraes', 'Luiz Inácio Lula da Silva', 'José Antonio Dias Toffoli', 'Delação premiada', 'Supremo Tribunal Federal', 'Ministro', 'Presidente', 'Partido dos Trabalhadores']"
779,Motoboys contra Lula se unem em todo o país para derrubar o regime,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/03/20/falso-protesto-motoboys-governo-lula.ghtm,Falso,2026-03-20 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUfrTvVUCd9IGLu35f3Zp7mJrZIY4R8T5Bd62cHWmzfqapa4Lj,"['Luiz Inácio Lula da Silva', 'Motoboy', 'Regime político']"
781,"Gasolina está cara? Vá a pé, diz Lula",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/03/20/lula-falava-sobre-ozempic-quando-recomendou-andar-a-pe-e-nao-combustiveis.ghtm,Falso,2026-03-20 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcS9SHi_7u8ykMht46VWrolUjjJBmLlEjZtoLfm-H7F7Flrl_tHh,"['Luiz Inácio Lula da Silva', 'Gasolina']"
782,Motoboys estão se manifestando contra o governo Lula.,Estadão,https://www.estadao.com.br/estadao-verifica/enganoso-videos-protestos-motoboys-governo-lula/,Falso,2026-03-19 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTYZ0jvzKN7xfFvAuYFyGP7cjGmQMYypiBzHrunkR5qMPfSkLD_,"['Motoboy', 'Luiz Inácio Lula da Silva', 'Governo']"
783,Governo Lula vai taxar os entregadores de aplicativo,Estadão,https://www.estadao.com.br/estadao-verifica/taxa-entregadores-aplicativos-valor-minimo-entrega/,Falso,2026-03-19 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjgrHZ1egjOx-y9r4s2nqtFJhe_8VjpjiQQoiHHd7A2VwwZWep,"['Taxa', 'Entregador', 'Governo', 'Aplicativo móvel', 'Luiz Inácio Lula da Silva', 'Governo Lula']"
784,"Lula diz ""gasolina tá cara? Vá a pé""",AFP Checamos,https://checamos.afp.com/doc.afp.com.A3MD3NQ,Falso,2026-03-17 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSD_ZbRQlQQEnnvT75IGTHUAiHR0Xoy2o_fs7dsX44-tHqSZ27U,"['Luiz Inácio Lula da Silva', 'Gasolina', 'Pernambuco']"
785,Governo Lula quer taxar em R$ 10 por entrega motoboys de aplicativo de delivery,BOL - UOL,https://www.bol.uol.com.br/noticias/2026/03/17/governo-nao-propos-taxar-entregadores-de-aplicativo.ghtm,Falso,2026-03-17 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSmhH_S-tmOQ2Pk8M72548eiHdEYuQGtYwHDbqhf-rhWjPL_sbJ,"['Taxa', 'Governo Lula', 'Luiz Inácio Lula da Silva', 'Entrega ao cliente', 'Tele-entrega', 'Aplicativo móvel', 'Motoboy', 'Real brasileiro']"
786,Lula disse para as pessoas ‘irem a pé’ para contornar aumento do preço da gasolina,Aos Fatos,https://www.aosfatos.org/noticias/lula-nao-disse-vai-a-pe-resposta-aumento-preco-gasolina/,Falso,2026-03-16 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTvPCzCWuNISXHVm1ricymfBHW5yJaRNggXIkXwV8OfOuc7NMRz,"['Luiz Inácio Lula da Silva', 'Gasolina', 'Preço', 'Pernambuco']"
787,"Lula disse que se a gasolina está cara, as pessoas devem andar a pé",Estadão,https://www.estadao.com.br/estadao-verifica/lula-gasolina-cara-vai-pe-ozempic/,Falso,2026-03-16 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTLnHF_-KoY5VCz4vE8gErdEcfAxv6-5Yy4Kb3PhCnv9bKmD8v-,"['Luiz Inácio Lula da Silva', 'Gasolina']"
788,URGENTE: Lula diz que Brasil está sob ameaça real de invasão,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/03/13/enganoso-lula-discurso-brasil-ameaca-ser-invadido.htm,Falso,2026-03-13 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTu3SkNmf9tUFhSl2bcfuz4HbeLMi67AeOKj1FZNoDaFU1QFnuW,"['Luiz Inácio Lula da Silva', 'Brasil', 'Invasão', 'Crime de ameaça', 'Real brasileiro']"
789,Vorcaro surtou na prisão e admitiu pagamentos a ministros do STF e para o governo Lula,AFP Checamos,https://checamos.afp.com/doc.afp.com.A38E2G3,Falso,2026-03-13 07:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcScwLG2WtXuKdc48AyMfrJN52y1I-Fop1z0jH3hbZZgvlqd14Pn,"['Daniel Vorcaro', 'Prisão', 'Luiz Inácio Lula da Silva', 'Ministro', 'Governo', 'Supremo Tribunal Federal']"
790,Lula disse que o Brasil está sob ameaça real de invasão durante visita de Cyril Ramaphosa,Aos Fatos,https://www.aosfatos.org/noticias/lula-nao-disse-que-brasil-esta-sob-ameaca-real-de-invasao-estrangeira/,Não_É_Bem_Assim,2026-03-11 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcQxopPfNVdri7zR8L2wUoaChY6JJ6FoQcV27QKDRxXytf-TE1rn,"['Luiz Inácio Lula da Silva', 'Brasil', 'Invasão', 'Cyril Ramaphosa', 'Real brasileiro']"
791,"Daniel Vorcaro surtou na prisão e ""entregou tudo"". O nome de Lula e do STF na boca do banqueiro",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/03/11/falso-surto-vorcaro-prisao.htm,Falso,2026-03-11 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSzFdwV_VyMsG_S2WuavWAvNMe8Cfrij7DgLEhgqKLB_qOAnmkj,"['Daniel Vorcaro', 'Luiz Inácio Lula da Silva', 'Supremo Tribunal Federal', 'Prisão', 'Banqueiro']"
792,"Lula divulga nota em apoio ao ditador e assassino do Irã, Ali Khamenei, líder supremo desde 1989",BOL - UOL,https://www.bol.uol.com.br/noticias/2026/03/10/e-falso-que-lula-divulgou-nota-em-apoio-a-ali-khamenei.htm,Falso,2026-03-10 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSzzaB5Fb3Dj_Mfggt_zhsP3Fs2vyGIMzxdMyMuG0V2YYaNBviY,"['Ali Khamenei', 'Luiz Inácio Lula da Silva', 'Líder supremo do Irã', 'Irã', 'Ditador']"
793,"Em vídeo, jornalista diz que Vorcaro surtou na cadeia e confessou ter feito pagamentos a Lula e ao STF",Aos Fatos,https://www.aosfatos.org/noticias/falso-vorcaro-confessou-ter-feito-pagamentos-lula-ministros-stf/,Falso,2026-03-10 07:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQJg7XSXNQPfFkCUBDy7xodvQQi95UAs7C4t6wqskd8a4McRCKb,"['Daniel Vorcaro', 'Luiz Inácio Lula da Silva', 'Supremo Tribunal Federal', 'Jornalismo', 'Vídeo', 'Videojornalista']"
794,Daniel Vorcaro surta na prisão e delata Lula e membros do STF,Estadão,https://www.estadao.com.br/estadao-verifica/daniel-vorcaro-surto-prisao-delacao-lula-stf-falso/,Falso,2026-03-09 07:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQbLfnrjopgn4Qwrkh9yeFFdukzxcncYYHfAjF6KGdt4Kg4JXDv,"['Daniel Vorcaro', 'Luiz Inácio Lula da Silva', 'Prisão', 'Supremo Tribunal Federal']"
795,Trump solicitou uso da base aérea de Anápolis a Lula em meio a conflito com Irã,Aos Fatos,https://www.aosfatos.org/noticias/falso-trump-solicitou-uso-base-aerea-brasileira-lula-conflito-ira/,Falso,2026-03-04 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRGPSn83tGb_81i5bP7HcDHaF990d2rUhlYRdBLXMNbtcUZbuiQ,"['Luiz Inácio Lula da Silva', 'Donald Trump', 'Irã', 'Conflito', 'Base aérea']"
796,"Fora, canalha! Lula tomou ovada do povo de Minas Gerais",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/03/02/falso-lula-ovada-visita-uba-mg-chuvas-ia.htm,Falso,2026-03-02 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcS_tZju-_w98Y-ROV8rohyVqAU3zAripFI19vrLeXa_auxbkrX0,"['Luiz Inácio Lula da Silva', 'Minas Gerais']"
797,"""Lula ladrão, seu lugar é na prisão”: público reage a homenagem na sapucaí""",Observador,https://observador.pt/factchecks/fact-check-publico-gritou-lula-ladrao-seu-lugar-e-na-prisao-durante-desfile-de-carnaval-no-rio-de-janeiro/,Errado,nan,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSYvVxwAAwj_dSjt09CD06gn7eVncwGEGWBoX1QYaBo_zMnTFph,"['Luiz Inácio Lula da Silva', 'Prisão', 'Sambódromo Marquês de Sapucaí', 'Público', 'Homenagem']"
798,"LULINHA & VEJA LANÇADA ONTEM EM SP VAI QUEBRAR O PAU: O desespero do presidiário Lula, seus filhos que nunca trabalharam , Haddad, Guilherme Boulos, Marina, Ciro, Suplicy e diversos amigos do Lula estão desesperados com a verdade que veio à tona. Vai ser publicada na VEJA desse final de semana a RIQUEZA do LULINHA. Sócio majoritário dos Frigoríficos JBS (Friboi), SÓCIO majoritário da Telefonia OI, Proprietário de SEIS Fazendas que somadas dão um total de 1.400.000 hectares . Criador de mais de 500.000 cabeças de GADO no Estado do PARÁ. Sócio majoritário da cooperativa de Frigoríficos em Gurupi-TO . Cooperfrigu, este Frigorifico exporta cocaína para toda Europa .",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/02/27/falso-lulinha-dono-jbs-oi-fazendas-500-mil-bois.htm,Falso,2026-02-27 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS7Sr-p4zsl0w_oU0cY2QUpzThHBC1gpcNa35dQHZ8XPCZqpZrd,"['Fábio Luís Lula da Silva', 'Veja', 'Luiz Inácio Lula da Silva', 'Fernando Haddad', 'Guilherme Boulos', 'São Paulo', 'Tocantins']"
800,Lula foi substitúído por sósia em homenagem no Carnaval do Rio,Estadão,https://www.estadao.com.br/estadao-verifica/foto-lula-carnaval-rio-cinco-dedos-falso/,Falso,2026-02-27 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSizgXC-vFEsOgNapUFwRbnihJFnehzm13guiGyAQrhS1Muo4U-,"['Luiz Inácio Lula da Silva', 'Sósia', 'Carnaval', 'Carnaval do Rio de Janeiro', 'Rio de Janeiro', 'Homenagem']"
803,"Lula mandou retirar por medo das vaias, e não resolveu...",BOL - UOL,https://www.bol.uol.com.br/noticias/2026/02/25/falso-lula-mandou-retirar-publico-carnaval-vaias.htm,Falso,2026-02-25 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTRZB72rX5dbO60l-ihFEX754QdHIfHExYC1N67r0Ghav-hCxSi,"['Luiz Inácio Lula da Silva', 'Vaia', 'Medo']"
805,Vazam áudios de Lula com ordem para barrar investigação do Banco Master,Estadão,https://www.estadao.com.br/estadao-verifica/revista-oeste-audio-lula-banco-master-falso/,Falso,2026-02-25 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcRm6FG3NFcXMr5KzhhoDMoBqh34TmBxSmSaQmyFgNeVHJ3qEEl2,"['Luiz Inácio Lula da Silva', 'Pesquisa', 'Banco Master', 'Banco']"
807,Fila de pessoas em busca de gás no governo Lula,AFP Checamos,https://checamos.afp.com/doc.afp.com.98TX3T4,Falso,2026-02-24 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR-CJxyDgekxdCVUhto8pprzGiZbZYzKPTw1XtZibZC2QB75fT2,"['Gás', 'Governo', 'Luiz Inácio Lula da Silva', 'FILA', 'Fila']"
808,Lula da silva interrompido por estar totalmente confuso e bêbedo em público,Observador,https://observador.pt/factchecks/fact-check-lula-da-silva-discursou-embriagado-no-panama-e-acabou-a-ser-interrompido/,Errado,nan,nan,"['Luiz Inácio Lula da Silva', 'Público']"
809,Lula manda evacuar arquibancada com medo de vaias,AFP Checamos,https://checamos.afp.com/doc.afp.com.98NP2T3,Falso,2026-02-23 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQh3FoauRCPHiPu-7zmNAVUR0XA7eVAqxCzsro1zRwh1NacOBBU,"['Luiz Inácio Lula da Silva', 'Vaia', 'Arquibancada', 'Medo']"
810,Campos Neto vai para os EUA e entrega à CIA dossiê com 3.847 páginas sobre corrupção de Lula e Moares,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/02/20/falso-campos-neto-fuga-eua-dossie-lula-moraes-cia.htm,Falso,2026-02-20 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQMRlJhRm68QojsVlE9mEvp1VRMcN0_TtlujofZ0GBesZ-JnbKZ,"['Roberto Campos Neto', 'Luiz Inácio Lula da Silva', 'Estados Unidos', 'Corrupção']"
811,Lula mandou esvaziar arquibancada por medo de ser vaiado no carnaval,Estadão,https://www.estadao.com.br/estadao-verifica/video-mostra-festa-de-carnaval-suspensa-apos-arquibancada-ceder-na-paraiba-nao-ha-relacao-com-lula/,Falso,2026-02-20 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRsvPcw3xB5m0vXYB90rp-X7_XWPm-39ZgRFxOv7oeNWlrXFHQj,"['Carnaval', 'Luiz Inácio Lula da Silva', 'Vaia', 'Medo']"
812,Campos Neto fugiu para os EUA e entregou à CIA dossiê com provas contra Lula e Moraes,Estadão,https://www.estadao.com.br/estadao-verifica/campos-neto-entregou-dossie-cia-contra-lula-moraes-falso-ia/,Falso,2026-02-20 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSHmeDIrtNJ0LK2wQpE2C2Ttxw1lz5xH9eHSgRTGmKA2JGu57Cc,"['Roberto Campos Neto', 'Luiz Inácio Lula da Silva', 'Alexandre de Moraes', 'Estados Unidos']"
813,Protesto de nordestinos contra Lula,AFP Checamos,https://checamos.afp.com/doc.afp.com.988A29E,Falso,2026-02-19 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRm2dGX8z0EPAnPE98AlTIxE8QjGF2LMBEBkXvmUQ0PjOQOtQTH,"['Luiz Inácio Lula da Silva', 'Protesto']"
815,"Público grita ‘Lula ladrão, seu lugar é na prisão’ na Sapucaí",Aos Fatos,https://www.aosfatos.org/noticias/video-que-mostra-vaias-a-lula-na-sapucai-usa-audio-manipulado/,Falso,2026-02-19 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3H_thNCyXiVU2qGlv1O1ODSJspI0gHAeN950ooVZ6FCeIIK8q,"['Luiz Inácio Lula da Silva', 'Sambódromo Marquês de Sapucaí', 'Espectador', 'Prisão']"
817,Vídeo mostra Lula sendo vaiado na arquibancada da Sapucaí,Estadão,https://www.estadao.com.br/estadao-verifica/lula-vaiado-sapucai-falso-video-editado/,Falso,2026-02-19 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTgch3_qEINhP_LbYcRcszS_ywHSykZWXpJetdoloIZ4qwxL-UW,"['Sambódromo Marquês de Sapucaí', 'Luiz Inácio Lula da Silva', 'Vaia', 'Vídeo']"
818,"Ministro do Supremo Tribunal Federal (STF) Flávio Dino é visto pulando o carnaval ""fazendo o L"", em apoio a Lula",Estadão,https://www.estadao.com.br/estadao-verifica/flavio-dino-fazendo-o-l-carnaval-video-antigo-2023/,Falso,2026-02-19 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcREcbhVs2VSCrnz0hZ5UOrI7gn3PRKbsGNSjtWuR0nD0-89FE7U,"['Flávio Dino', 'Carnaval', 'Ministro do Supremo Tribunal Federal do Brasil', 'Faz o L', 'Supremo Tribunal Federal', 'Luiz Inácio Lula da Silva', 'Visto']"
819,Arquibancada na Sapucaí canta Lula Ladrão seu lugar é na prisão,AFP Checamos,https://checamos.afp.com/doc.afp.com.989T8KE,Falso,2026-02-19 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcSPD6Oq5Wnw2fFXcuhkLyndTrDTVaUJIh8p9Tg-IX0H5JF-htRu,"['Luiz Inácio Lula da Silva', 'Sambódromo Marquês de Sapucaí', 'Arquibancada', 'Prisão']"
820,Lula mandou retirar público de arquibancada no Carnaval por medo de vaias,Aos Fatos,https://www.aosfatos.org/noticias/posts-mentem-lula-mandou-retirar-publico-arquibancada-carnaval-medo-de-vaias/,Falso,2026-02-19 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcRS3ZJnO6jScRxTJ09TRcaqq8PzAGdy7TR77PyZlc9KzwxRP6ZK,"['Luiz Inácio Lula da Silva', 'Vaia', 'Carnaval', 'Medo']"
821,Milton Friedman criou Bolsa Família e Lula e FHC sequestraram programa e fizeram com que 50% da população dependa do Estado para sobreviver,Estadão,https://www.estadao.com.br/estadao-verifica/50-da-populacao-depende-do-estado-para-sobreviver-enganoso/,Falso,2026-02-19 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQO0PXwqThhCuvSWyjRPMJGitGWPQZD3oOidB0eKCrajJILRibG,"['Bolsa Família', 'População', 'Milton Friedman', 'Luiz Inácio Lula da Silva', 'Fernando Henrique Cardoso']"
823,"Atenção: em meio à guerra, governo brasileiro pede que além dos jovens, todas as mulheres também possam se alistar voluntariamente no exército brasileiro",UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/03/10/governo-nao-pediu-alistamento-por-causa-da-guerra-no-oriente-medio.htm,Falso,2026-03-10 07:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcS46IJsmGW2SYxPJUmgqQIwbnsXM9YXriH8o_RQXJqf_MQ6Nv-X,"['Guerra', 'Governo', 'Brasil', 'Forças armadas', 'Mulher']"
824,Lula sanciona lei que regulamenta função de criador de conteúdo e categoria passa a pagar imposto,BOL - UOL,https://www.bol.uol.com.br/noticias/2026/02/12/lei-do-profissional-multimidia-nao-preve-que-influenciadores-paguem-imposto.htm,Falso,2026-02-12 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTtajSmTeIwj7ma3KjNYQRGApV0eglH6HiAZHxCXzatwY717qfT,"['Imposto', 'Lei', 'Sanção jurídica', 'Pagamento', 'Luiz Inácio Lula da Silva', 'Criador de conteúdo']"
825,CNN desmente e desmascara Lula sobre empregos,UOL Notícias,https://noticias.uol.com.br/confere/ultimas-noticias/2026/02/11/cnn-nao-desmentiu-lula-sobre-desemprego-posts-comparam-dados-diferentes.htm,Falso,2026-02-11 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcSWJxg8rUjvtjNHlZ98yUlWRpWpLKQUIE4v0vH-5o6dHdmdjhRW,"['Luiz Inácio Lula da Silva', 'CNN Brasil', 'Emprego']"
826,Lula diz que se estão roubando celular no carnaval é só não levar o aparelho para os bloquinhos,BOL - UOL,https://www.bol.uol.com.br/noticias/2026/02/11/falso-lula-conselho-roubo-celular-carnaval.htm,Falso,2026-02-11 08:00:00,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCXhwp5oIJUudMOxm76h2gob6umYbgj7AyUoIECS1x-hogPkD6,"['Luiz Inácio Lula da Silva', 'Roubo', 'Telefone celular']"
827,Alfaiate de Lula recebeu R$ 31 milhões para fazer terno,AFP Checamos,https://checamos.afp.com/doc.afp.com.972K9CQ,Falso,2026-02-11 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcRzBuRUgTp7Tpvv4fa_m2vnLHKCO0F8H3Ei-cWJ1-5BBq9ExrNb,"['Luiz Inácio Lula da Silva', 'Alfaiate', 'Terno']"
828,CNN desmente fala de Lula sobre mercado de trabalho,AFP Checamos,https://checamos.afp.com/doc.afp.com.96X93G3,Falso,2026-02-10 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcTlr9PII1DeOHVJ-mEwQNIFJAR4zOBvNopYg9FbAiShe85Y83u-,"['Luiz Inácio Lula da Silva', 'CNN', 'Trabalho', 'Mercado', 'Mercado de trabalho']"
829,Vídeo mostra protesto de nordestinos contra Lula,Aos Fatos,https://www.aosfatos.org/noticias/video-mostra-protesto-de-cariocas-contra-claudio-castro-nao-de-nordestinos-contra-lula/,Falso,2026-02-10 08:00:00,https://encrypted-tbn2.gstatic.com/images?q=tbn:ANd9GcTia01brKpmM2PNNFgu-UF5cMoH64KzbNxbM-R72eRNDgxQ752B,"['Protesto', 'Luiz Inácio Lula da Silva', 'Vídeo', 'Região Nordeste do Brasil']"
830,Lula diz que foliões não devem levar celular no Carnaval para evitar roubos,Aos Fatos,https://www.aosfatos.org/noticias/lula-nao-aconselhou-populacao-deixe-celular-casa-evitar-roubo-carnaval/,Falso,2026-02-09 08:00:00,https://encrypted-tbn1.gstatic.com/images?q=tbn:ANd9GcTRGCajlA75xpC62nQCqp7roc8tK0bQaatqNk75dIQTfQP1xAHY,"['Luiz Inácio Lula da Silva', 'Roubo', 'Telefone celular', 'Carnaval']"
831,Lula e Janja pagaram R$ 31 milhões em ternos a alfaiate envolvido em fraude do INSS,Estadão,https://www.estadao.com.br/estadao-verifica/lula-e-janja-pagaram-r-31-milhoes-em-ternos-alfaiate-fraude-inss/,Falso,2026-02-09 08:00:00,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcSUVwJhrrHiuUM8dDXFKMw2H-bd9kkFRttT_HZHyx3P2caXORTj,"['Luiz Inácio Lula da Silva', 'Janja Lula da Silva', 'Instituto Nacional do Seguro Social', 'Alfaiate', 'Terno', 'INSS', 'Esquema de fraudes no INSS', 'Fraude']"
832,Donald Trump endureceu o tom contra o Brasil,Estadão,https://www.estadao.com.br/estadao-verifica/fora-de-contexto-donald-trump-endureceu-tom-brasil/,Parcialmente verdadeiro,nan,https://encrypted-tbn3.gstatic.com/images?q=tbn:ANd9GcQLjTUgFsbQNxrs3X5ZFP649XLVBQsLawaBoQYcSTmQKsQHiWkg,"['Donald Trump', 'Brasil']"
